month_beginning,month_total,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides
2002-11-01,48022,2036.2,938.0,521.8
2002-11-01,55106,2366.5,1038.0,517.2
2002-11-01,41645,1796.2,788.0,356.4
2002-11-01,50861,2139.3,1021.6,593.6
2002-11-01,62088,2656.6,1168.6,622.8
2002-11-01,57813,2543.3,898.2,491.2
2002-11-01,105235,4404.3,2212.2,1217.6
2002-11-01,79595,3492.3,1307.2,642.6
2002-11-01,58199,2435.5,1196.2,701.8
2002-11-01,95073,4106.7,1790.2,797.8
2002-11-01,117065,5489.7,1089.6,364.6
2002-11-01,190414,8050.9,3436.6,2442.8
2002-11-01,118534,5288.8,1668.2,883.4
2002-11-01,67685,2898.8,1224.6,717.4
2002-11-01,75747,3295.9,1262.2,703.6
2002-11-01,54590,2348.1,980.6,545.2
2002-11-01,34343,1432.6,692.2,446.2
2002-11-01,55517,2451.8,833.6,462.8
2002-11-01,144466,6923.6,777.6,421.4
2002-11-01,151353,7130.3,1034.2,715.2
2002-11-01,63920,3079.6,299.4,166.2
2002-11-01,60653,2674.4,920.4,512.8
2002-11-01,163417,7155.2,2693.8,1368.8
2002-11-01,216164,8778.4,4987.8,3131.4
2002-11-01,324992,14948.3,3178.8,2026.6
2002-12-01,145030,5520.7,3753.5,2346.8
2002-12-01,36157,1345.9,997.5,650.5
2002-12-01,105556,3941.0,2801.0,1932.0
2002-12-01,114236,4323.8,3006.0,1902.2
2002-12-01,84000,3121.2,2299.5,1542.7
2002-12-01,72612,2736.6,1856.5,1286.2
2002-12-01,110913,4183.0,2825.8,1961.0
2002-12-01,89627,3361.4,2371.0,1592.2
2002-12-01,66772,2475.7,1794.3,1267.7
2002-12-01,66092,2449.2,1831.0,1222.3
2002-12-01,127721,4920.6,3165.5,1954.5
2002-12-01,109297,4182.4,2800.5,1710.8
2002-12-01,122078,4631.0,3301.0,1937.0
2002-12-01,239869,8813.5,7199.3,4331.5
2002-12-01,192778,7481.4,4792.3,2750.0
2002-12-01,103322,3659.7,3469.3,2098.5
2002-12-01,168394,6194.8,4857.8,3145.5
2002-12-01,383811,13854.2,12418.8,7199.7
2002-12-01,228739,8476.4,6571.0,4075.0
2002-12-01,323369,12836.1,7167.8,4189.8
2002-12-01,148932,6182.8,2722.5,1367.3
2002-12-01,247670,10369.8,4143.3,2221.8
2002-12-01,58657,2326.4,1355.0,730.3
2002-12-01,154720,5917.4,3841.3,2514.8
2002-12-01,154720,5917.4,3841.3,2514.8
2002-12-01,77877,2737.2,2526.0,1715.2
2002-12-01,61907,2399.6,1474.0,936.7
2002-12-01,77079,2893.1,1957.0,1416.0
2002-12-01,101675,3842.0,2688.3,1706.7
2002-12-01,87842,3254.2,2311.5,1709.7
2002-12-01,158608,5984.5,4129.3,2736.0
2002-12-01,201211,7603.1,5166.8,3479.7
2002-12-01,130096,4989.0,3278.5,2035.7
2002-12-01,337016,13229.2,7364.8,4957.3
2002-12-01,24088,982.7,487.0,250.7
2002-12-01,20848,858.9,389.3,209.0
2002-12-01,12116,493.9,260.8,117.0
2002-12-01,12969,519.5,281.3,155.8
2002-12-01,86392,3348.3,2222.0,1198.2
2002-12-01,17392,659.8,445.0,292.8
2002-12-01,29171,1152.2,678.5,376.7
2002-12-01,18266,748.9,354.8,186.8
2002-12-01,48111,2200.7,269.8,136.3
2002-12-01,239130,8027.1,6455.0,7456.8
2002-12-01,113160,4495.3,2505.3,1456.3
2002-12-01,110480,4446.1,2268.8,1339.3
2002-12-01,62548,2557.9,1186.8,681.0
2002-12-01,147339,5928.7,2855.3,1902.7
2002-12-01,43408,1767.4,773.3,533.2
2002-12-01,86321,3427.8,1829.3,1170.0
2002-12-01,54641,2255.0,949.0,581.8
2002-12-01,104459,4074.8,2311.0,1607.5
2002-12-01,110874,4366.3,2466.0,1552.8
2002-12-01,69493,2752.3,1500.3,948.8
2002-12-01,77303,3115.4,1564.8,936.8
2002-12-01,97706,3875.9,2115.5,1308.5
2002-12-01,104583,4190.4,2184.8,1307.5
2002-12-01,55806,2302.4,1002.0,574.5
2002-12-01,27204,1112.1,507.0,303.7
2002-12-01,225073,9326.3,4086.8,2145.5
2002-12-01,117339,5143.1,1319.0,676.3
2002-12-01,182226,7691.3,2745.5,1621.0
2002-12-01,47854,2104.0,498.8,279.0
2002-12-01,58113,2407.3,839.5,700.2
2002-12-01,87043,3724.1,1178.0,687.5
2002-12-01,48935,2027.9,943.0,429.7
2002-12-01,52620,2060.8,1205.8,753.5
2002-12-01,24872,919.2,687.8,469.5
2002-12-01,40633,1542.3,1007.8,702.3
2002-12-01,33546,1228.7,954.0,654.7
2002-12-01,27288,995.8,803.8,527.0
2002-12-01,38050,1529.0,776.8,472.3
2002-12-01,31111,1309.5,501.5,267.7
2002-12-01,20563,793.1,517.8,306.2
2002-12-01,83069,3428.1,1426.0,895.8
2002-12-01,48955,2329.3,8.3,1.2
2002-12-01,19168,912.1,3.3,0.2
2002-12-01,7822,372.3,0.0,0.5
2002-12-01,10639,506.3,1.3,0.3
2002-12-01,10609,504.8,1.8,0.3
2002-12-01,2858,135.8,0.5,0.8
2002-12-01,3351,159.3,0.5,0.7
2002-12-01,5402,257.0,0.8,0.3
2002-12-01,4289,204.1,0.5,0.0
2002-12-01,13069,621.8,2.3,0.3
2002-12-01,23796,1132.2,4.0,0.7
2002-12-01,76774,3050.3,1771.5,938.7
2002-12-01,32515,1326.6,632.0,354.7
2002-12-01,28713,1213.9,447.3,238.8
2002-12-01,45215,1809.9,945.3,571.0
2002-12-01,55353,2160.4,1234.5,841.2
2002-12-01,30586,1219.9,635.3,404.5
2002-12-01,30559,1187.3,711.5,463.2
2002-12-01,34646,1330.2,842.3,557.0
2002-12-01,14356,572.3,305.0,186.3
2002-12-01,30283,1177.7,693.3,463.0
2002-12-01,18287,719.5,387.3,271.5
2002-12-01,35845,1471.2,691.0,364.2
2002-12-01,34217,1492.6,376.3,228.0
2002-12-01,48504,1912.8,1095.5,659.0
2002-12-01,15070,592.0,305.5,236.2
2002-12-01,20177,794.2,454.3,280.3
2002-12-01,29322,1120.1,778.0,448.0
2002-12-01,27411,1058.0,690.3,405.5
2002-12-01,24396,935.8,590.8,396.8
2002-12-01,16956,668.0,379.0,235.3
2002-12-01,33395,1320.1,696.3,481.3
2002-12-01,17773,680.9,445.0,282.3
2002-12-01,44675,1751.0,974.0,668.2
2002-12-01,91163,3578.2,2174.5,1220.5
2002-12-01,37801,1432.0,995.8,624.5
2002-12-01,24041,977.3,485.5,262.5
2002-12-01,30563,1240.6,617.0,340.3
2002-12-01,76669,3019.0,1803.8,1009.3
2002-12-01,45984,1852.8,1009.3,506.5
2002-12-01,45715,1861.0,951.0,471.5
2002-12-01,51119,2094.6,1015.0,512.2
2002-12-01,39051,1621.6,755.5,329.3
2002-12-01,48043,1929.0,1027.8,570.3
2002-12-01,57985,2376.0,1197.5,549.8
2002-12-01,52495,2212.8,875.5,420.8
2002-12-01,91534,3710.0,2091.3,876.7
2002-12-01,73288,3090.5,1262.0,556.7
2002-12-01,53610,2170.5,1130.8,584.5
2002-12-01,86283,3608.0,1587.8,693.8
2002-12-01,110824,4975.5,1100.8,322.7
2002-12-01,189832,7600.8,3481.8,2714.8
2002-12-01,112337,4786.2,1615.0,894.3
2002-12-01,64030,2626.2,1191.5,685.7
2002-12-01,71821,3005.4,1164.3,675.0
2002-12-01,52225,2171.0,898.8,506.5
2002-12-01,32834,1304.3,727.5,422.3
2002-12-01,51205,2153.2,801.0,464.0
2002-12-01,133497,6109.9,728.8,379.2
2002-12-01,138689,6259.9,893.0,610.0
2002-12-01,60886,2807.3,280.8,135.0
2002-12-01,50054,2139.5,794.8,324.3
2002-12-01,136642,5764.9,2337.3,1038.3
2002-12-01,197482,7759.1,4494.5,2760.3
2002-12-01,308766,13618.3,2981.8,1809.2
2003-01-01,146064,5491.0,3399.3,2333.0
2003-01-01,36628,1357.3,900.0,633.6
2003-01-01,107463,3984.8,2576.3,1898.4
2003-01-01,124402,4626.5,3060.5,2075.6
2003-01-01,87431,3208.6,2230.0,1584.2
2003-01-01,73347,2738.8,1697.0,1261.0
2003-01-01,113340,4255.3,2588.3,1874.0
2003-01-01,90956,3395.1,2152.5,1530.8
2003-01-01,69329,2538.0,1724.8,1318.6
2003-01-01,67786,2497.4,1646.0,1251.8
2003-01-01,130455,4950.2,2992.0,1916.4
2003-01-01,115539,4385.3,2576.8,1751.0
2003-01-01,130075,4830.5,3080.3,2296.6
2003-01-01,247868,8999.4,6564.3,4725.0
2003-01-01,270565,10616.7,5163.5,3268.8
2003-01-01,99533,3554.5,2908.5,1939.8
2003-01-01,170519,6240.8,4430.0,3100.4
2003-01-01,347314,12635.8,9400.0,6345.4
2003-01-01,230212,8442.9,5604.8,4410.0
2003-01-01,315410,12492.2,5519.3,3700.8
2003-01-01,151205,6160.3,2292.8,1301.6
2003-01-01,291077,12114.8,3623.8,2011.2
2003-01-01,57706,2209.7,1284.3,791.0
2003-01-01,141270,5333.2,3167.8,2253.8
2003-01-01,141270,5333.2,3167.8,2253.8
2003-01-01,75446,2636.7,2299.3,1648.2
2003-01-01,60693,2349.7,1191.0,847.2
2003-01-01,75364,2811.2,1755.0,1299.6
2003-01-01,100686,3734.7,2578.3,1641.8
2003-01-01,86577,3185.2,2125.0,1600.4
2003-01-01,155067,5828.7,3613.3,2476.4
2003-01-01,198874,7442.1,4678.5,3286.8
2003-01-01,126378,4837.5,2734.5,1803.0
2003-01-01,336337,13054.7,6578.5,4564.0
2003-01-01,24192,983.1,397.0,195.2
2003-01-01,22155,896.6,360.8,197.4
2003-01-01,15643,603.7,381.8,166.8
2003-01-01,16224,629.7,345.5,197.8
2003-01-01,93932,3491.6,2512.5,1413.2
2003-01-01,17486,643.6,419.3,330.0
2003-01-01,30604,1195.9,631.3,354.0
2003-01-01,19366,776.1,331.3,193.2
2003-01-01,51492,2340.5,0.0,0.0
2003-01-01,216988,7365.0,5901.5,6270.4
2003-01-01,109511,4377.6,1772.3,1222.8
2003-01-01,109301,4434.4,1577.0,1087.2
2003-01-01,63874,2588.0,994.3,592.4
2003-01-01,148260,5918.0,2411.8,1683.2
2003-01-01,43155,1735.5,627.0,493.0
2003-01-01,85313,3370.7,1513.0,1021.2
2003-01-01,54442,2232.1,722.8,489.0
2003-01-01,104297,4049.0,2065.8,1391.0
2003-01-01,110232,4310.1,2107.8,1395.8
2003-01-01,70088,2753.4,1351.5,821.4
2003-01-01,78625,3142.2,1288.3,868.8
2003-01-01,98152,3881.1,1743.3,1159.0
2003-01-01,105696,4168.8,1889.3,1285.0
2003-01-01,57721,2357.1,830.5,508.6
2003-01-01,26848,1075.3,445.5,282.0
2003-01-01,206505,8649.7,2362.0,1352.6
2003-01-01,124875,5330.2,1053.0,679.8
2003-01-01,203105,8414.3,2523.3,1579.4
2003-01-01,52664,2246.8,425.0,307.0
2003-01-01,61323,2498.1,787.5,643.0
2003-01-01,113569,4790.5,1129.8,732.0
2003-01-01,54479,2228.0,825.0,432.6
2003-01-01,53938,2080.5,1096.3,756.2
2003-01-01,24030,888.9,592.0,421.4
2003-01-01,40118,1528.4,880.8,594.0
2003-01-01,31860,1161.5,810.5,613.0
2003-01-01,26197,958.1,708.3,457.2
2003-01-01,39029,1553.6,676.3,429.0
2003-01-01,32234,1331.3,422.8,250.8
2003-01-01,19415,750.4,416.5,248.2
2003-01-01,84356,3428.6,1214.5,813.6
2003-01-01,55124,2503.0,13.3,1.0
2003-01-01,19644,892.7,1.3,0.0
2003-01-01,7597,344.9,0.3,1.8
2003-01-01,10802,490.6,1.5,0.6
2003-01-01,10541,479.0,0.8,0.0
2003-01-01,2877,130.6,1.0,0.0
2003-01-01,3430,155.8,0.5,0.2
2003-01-01,5325,241.8,1.5,0.0
2003-01-01,4264,193.7,0.5,0.0
2003-01-01,12981,589.5,2.5,0.4
2003-01-01,24322,1104.9,3.5,0.0
2003-01-01,76110,3010.1,1438.0,827.0
2003-01-01,32224,1308.7,481.5,301.4
2003-01-01,29968,1247.8,354.3,220.0
2003-01-01,45713,1804.4,845.0,527.2
2003-01-01,56688,2183.0,1157.5,806.4
2003-01-01,30857,1195.6,617.5,416.8
2003-01-01,30974,1190.2,657.0,432.2
2003-01-01,34445,1315.6,754.8,496.4
2003-01-01,15846,630.7,276.8,172.6
2003-01-01,30207,1168.5,590.5,427.6
2003-01-01,18344,716.3,336.5,247.8
2003-01-01,35068,1419.3,549.5,329.2
2003-01-01,36581,1549.3,355.8,214.8
2003-01-01,48404,1897.7,895.0,614.8
2003-01-01,15464,594.7,326.0,215.2
2003-01-01,19702,768.9,372.8,259.2
2003-01-01,28258,1076.8,647.5,395.8
2003-01-01,27005,1023.3,656.3,373.6
2003-01-01,24555,934.2,544.0,365.4
2003-01-01,16274,629.1,343.0,212.4
2003-01-01,33490,1300.7,647.8,456.8
2003-01-01,17603,670.5,386.0,261.4
2003-01-01,44459,1730.2,870.0,583.0
2003-01-01,94041,3661.0,1959.5,1132.2
2003-01-01,38947,1460.5,939.0,612.0
2003-01-01,25932,1039.6,446.3,255.0
2003-01-01,32669,1303.3,578.8,336.4
2003-01-01,78865,3078.0,1595.3,953.8
2003-01-01,48917,1943.0,894.5,518.8
2003-01-01,48413,1928.6,863.3,506.0
2003-01-01,54546,2190.0,925.8,532.6
2003-01-01,41127,1674.7,645.3,340.6
2003-01-01,51789,2050.6,915.5,602.8
2003-01-01,62979,2554.2,1009.0,550.0
2003-01-01,58302,2401.0,798.8,457.0
2003-01-01,105911,4216.5,1896.5,1112.6
2003-01-01,80259,3310.4,1113.0,595.8
2003-01-01,58233,2300.1,1074.0,666.8
2003-01-01,93756,3832.3,1460.3,720.8
2003-01-01,126554,5482.9,1020.8,369.4
2003-01-01,182156,7312.1,2663.3,2127.4
2003-01-01,116294,4882.4,1320.5,719.8
2003-01-01,63703,2593.7,953.0,565.8
2003-01-01,72720,2975.2,1055.8,608.6
2003-01-01,52237,2138.2,750.3,439.0
2003-01-01,32531,1283.6,597.0,380.8
2003-01-01,53262,2192.5,715.3,433.2
2003-01-01,152455,6740.4,651.3,312.4
2003-01-01,160465,7016.1,838.0,551.8
2003-01-01,70249,3113.5,266.0,137.8
2003-01-01,57484,2405.8,723.3,332.8
2003-01-01,156694,6533.1,1999.3,993.6
2003-01-01,190181,7485.1,3380.0,2397.6
2003-01-01,328554,14145.1,2265.8,1659.6
2003-02-01,135719,5580.4,3605.8,2422.0
2003-02-01,35849,1453.8,976.3,717.0
2003-02-01,102092,4145.0,2745.0,2053.0
2003-02-01,125925,5088.6,3665.0,2373.5
2003-02-01,85844,3424.9,2539.3,1797.5
2003-02-01,70119,2887.9,1783.0,1307.3
2003-02-01,106790,4397.7,2707.0,2002.0
2003-02-01,86491,3508.3,2313.5,1768.0
2003-02-01,64753,2595.8,1845.5,1364.0
2003-02-01,63906,2598.6,1678.8,1305.0
2003-02-01,134440,5609.8,3424.8,2136.5
2003-02-01,110068,4571.4,2742.5,1917.8
2003-02-01,125325,5114.7,3405.3,2352.8
2003-02-01,235552,9316.9,7273.3,5030.3
2003-02-01,254850,10803.2,5757.8,3938.8
2003-02-01,92242,3600.1,2943.3,2116.8
2003-02-01,165898,6604.2,4922.3,3531.3
2003-02-01,323950,12866.0,9731.8,6925.8
2003-02-01,211926,8481.6,6252.3,4321.3
2003-02-01,301113,13018.2,6224.5,3962.8
2003-02-01,145371,6461.4,2592.0,1443.8
2003-02-01,255802,11616.8,3766.3,2100.5
2003-02-01,61141,2621.4,1339.5,839.0
2003-02-01,137570,5647.2,3539.5,2617.3
2003-02-01,137570,5647.2,3539.5,2617.3
2003-02-01,81980,2932.0,3690.5,2144.5
2003-02-01,59267,2478.4,1448.3,976.8
2003-02-01,72462,2948.3,1916.5,1457.8
2003-02-01,97524,3937.8,2877.8,1814.5
2003-02-01,82000,3302.0,2258.0,1732.0
2003-02-01,148244,6095.6,3931.0,2652.0
2003-02-01,184723,7555.5,4912.5,3491.0
2003-02-01,121622,5026.0,3198.5,2077.0
2003-02-01,318672,13511.2,7167.0,4945.3
2003-02-01,21931,970.2,406.0,226.0
2003-02-01,20984,925.2,389.8,230.3
2003-02-01,15594,637.6,465.8,245.0
2003-02-01,15576,654.4,388.0,234.0
2003-02-01,90417,3615.8,2841.3,1684.3
2003-02-01,16810,678.3,454.8,356.5
2003-02-01,28396,1218.5,619.3,387.3
2003-02-01,18162,791.3,367.0,217.0
2003-02-01,47604,2380.2,0.0,0.0
2003-02-01,192959,7359.9,5337.8,6102.5
2003-02-01,104905,4564.7,2025.8,1377.3
2003-02-01,104579,4669.9,1630.3,1165.3
2003-02-01,60021,2665.2,1031.8,647.5
2003-02-01,136221,5967.1,2466.5,1753.3
2003-02-01,40565,1791.1,691.8,494.0
2003-02-01,79941,3454.2,1620.0,1094.3
2003-02-01,52214,2346.1,803.5,519.5
2003-02-01,98926,4213.2,2136.0,1529.5
2003-02-01,104244,4470.2,2202.0,1508.0
2003-02-01,66403,2855.1,1367.3,958.0
2003-02-01,74355,3240.6,1445.0,941.0
2003-02-01,94036,4047.9,1900.0,1369.5
2003-02-01,101188,4402.4,2003.5,1281.5
2003-02-01,55789,2491.5,912.8,577.0
2003-02-01,25528,1119.7,472.3,311.5
2003-02-01,193201,8855.5,2522.5,1500.3
2003-02-01,119657,5593.1,1225.5,723.5
2003-02-01,163501,7486.5,2126.5,1316.5
2003-02-01,51613,2427.8,473.8,290.5
2003-02-01,57251,2563.4,821.3,674.5
2003-02-01,129744,6024.3,1416.3,898.3
2003-02-01,51402,2291.5,901.0,492.0
2003-02-01,51072,2159.6,1210.5,759.8
2003-02-01,23572,934.0,755.5,467.8
2003-02-01,37169,1545.8,925.3,638.0
2003-02-01,30322,1213.9,869.5,641.5
2003-02-01,24675,989.6,733.3,487.8
2003-02-01,37134,1616.8,731.8,467.8
2003-02-01,30582,1388.4,440.3,263.5
2003-02-01,18626,790.4,417.0,287.5
2003-02-01,79534,3550.4,1280.0,851.8
2003-02-01,54175,2707.2,8.0,0.0
2003-02-01,18822,940.6,2.5,0.0
2003-02-01,6823,341.0,0.8,0.0
2003-02-01,10636,531.8,0.3,0.0
2003-02-01,9857,492.8,0.3,0.0
2003-02-01,2664,132.9,1.5,0.0
2003-02-01,3218,160.7,1.3,0.0
2003-02-01,4619,230.9,0.3,0.0
2003-02-01,3851,192.5,0.3,0.0
2003-02-01,12294,614.3,2.0,0.0
2003-02-01,23379,1168.3,3.3,0.0
2003-02-01,71866,3083.9,1554.5,992.5
2003-02-01,30275,1339.3,530.3,342.3
2003-02-01,27955,1277.8,381.8,218.0
2003-02-01,43441,1884.3,867.8,571.0
2003-02-01,53463,2253.7,1212.8,884.5
2003-02-01,28806,1222.1,681.8,409.3
2003-02-01,29304,1229.2,699.3,480.8
2003-02-01,31827,1323.8,818.5,519.3
2003-02-01,15647,647.6,406.5,267.3
2003-02-01,27963,1174.8,659.3,457.8
2003-02-01,17746,764.6,349.0,264.8
2003-02-01,32903,1458.1,583.8,351.8
2003-02-01,33275,1544.8,365.3,229.8
2003-02-01,47429,2025.5,1041.0,688.8
2003-02-01,14533,616.9,308.3,240.5
2003-02-01,19004,805.6,450.3,272.8
2003-02-01,27644,1134.3,776.5,463.3
2003-02-01,25656,1068.8,682.3,388.0
2003-02-01,24285,1007.6,620.3,413.0
2003-02-01,15665,659.9,393.8,223.3
2003-02-01,31909,1360.8,681.8,491.5
2003-02-01,17337,713.0,474.3,295.0
2003-02-01,41321,1746.5,954.3,643.8
2003-02-01,88965,3776.9,2113.3,1243.5
2003-02-01,37036,1518.0,1001.8,667.3
2003-02-01,24127,1057.0,474.5,272.3
2003-02-01,30228,1321.4,580.3,369.8
2003-02-01,74002,3156.3,1699.8,1019.5
2003-02-01,45515,1983.5,919.5,542.0
2003-02-01,44904,1966.5,876.5,517.3
2003-02-01,50828,2250.4,926.3,529.0
2003-02-01,38549,1713.3,683.3,387.8
2003-02-01,47854,2063.3,1020.0,627.0
2003-02-01,58420,2573.1,1086.5,653.3
2003-02-01,53559,2419.6,809.3,482.8
2003-02-01,99019,4305.9,2034.5,1191.0
2003-02-01,75072,3401.1,1124.0,638.5
2003-02-01,53613,2323.2,1108.8,678.8
2003-02-01,87670,3909.0,1564.3,808.3
2003-02-01,114331,5468.7,924.0,315.3
2003-02-01,172098,7597.6,2684.3,2352.5
2003-02-01,111842,5133.6,1449.5,843.0
2003-02-01,61327,2719.4,1089.5,645.5
2003-02-01,68257,3064.3,1064.8,678.3
2003-02-01,50204,2248.7,819.5,488.3
2003-02-01,30732,1324.1,631.5,431.3
2003-02-01,52609,2362.6,813.3,526.0
2003-02-01,138885,6718.3,750.3,379.8
2003-02-01,144704,6915.4,900.3,699.0
2003-02-01,63967,3109.0,292.5,154.3
2003-02-01,55883,2573.2,737.0,368.0
2003-02-01,149855,6773.0,2296.5,1302.3
2003-02-01,182592,7857.3,3788.3,2573.5
2003-02-01,300754,14212.1,2449.5,1678.8
2003-03-01,152280,5748.8,3768.8,2542.2
2003-03-01,39033,1446.0,1013.8,719.4
2003-03-01,113391,4203.4,2869.0,2155.0
2003-03-01,136613,5031.0,3668.2,2524.2
2003-03-01,96939,3519.8,2697.0,1907.8
2003-03-01,78129,2933.4,1905.8,1399.6
2003-03-01,117516,4415.9,2860.2,2096.2
2003-03-01,96124,3534.9,2523.8,1854.4
2003-03-01,71724,2642.5,1868.2,1378.0
2003-03-01,73273,2699.6,1958.2,1358.2
2003-03-01,145950,5581.3,3513.2,2235.2
2003-03-01,121687,4581.9,3054.2,2039.2
2003-03-01,143584,5262.0,3982.8,2633.6
2003-03-01,271689,9626.3,8245.2,5662.0
2003-03-01,264326,10080.8,6319.0,4206.8
2003-03-01,103212,3633.1,3190.6,2192.6
2003-03-01,183098,6574.6,5225.0,3781.4
2003-03-01,370700,13341.0,10927.0,7181.0
2003-03-01,250111,8997.6,7394.6,4837.8
2003-03-01,331869,13129.1,6755.2,4476.2
2003-03-01,156896,6453.8,2792.2,1481.2
2003-03-01,264736,11069.3,4132.0,2324.2
2003-03-01,71360,2707.1,1737.4,1164.8
2003-03-01,157476,5909.3,3947.0,2729.0
2003-03-01,157476,5909.3,3947.0,2729.0
2003-03-01,86601,2969.0,2827.2,2023.4
2003-03-01,64525,2472.4,1520.0,1000.8
2003-03-01,80261,2992.6,1988.8,1494.6
2003-03-01,106248,3960.2,2762.2,1854.4
2003-03-01,88215,3249.6,2239.4,1755.4
2003-03-01,161729,6083.7,4088.8,2705.6
2003-03-01,201784,7574.0,5014.4,3531.4
2003-03-01,132874,5069.9,3308.2,1973.0
2003-03-01,345267,13484.3,7172.8,5246.4
2003-03-01,24630,1003.4,465.2,246.4
2003-03-01,22279,920.2,366.8,224.0
2003-03-01,15797,611.7,383.8,206.4
2003-03-01,15793,616.9,343.6,224.2
2003-03-01,97788,3620.4,2744.8,1607.2
2003-03-01,19137,711.4,488.6,350.8
2003-03-01,31412,1227.4,723.2,404.0
2003-03-01,20012,801.8,393.0,241.8
2003-03-01,49164,2341.1,0.0,0.0
2003-03-01,226983,7696.6,6129.6,6941.2
2003-03-01,116838,4631.1,2322.0,1594.8
2003-03-01,115776,4696.7,2177.6,1251.6
2003-03-01,66162,2691.9,1244.6,681.8
2003-03-01,151239,6087.5,2817.4,1862.8
2003-03-01,44978,1831.1,791.0,514.0
2003-03-01,88968,3534.1,1753.8,1196.4
2003-03-01,57367,2374.3,922.2,579.0
2003-03-01,109626,4297.0,2293.0,1584.6
2003-03-01,115059,4526.1,2377.0,1625.2
2003-03-01,74571,2929.1,1561.0,1050.8
2003-03-01,82027,3287.2,1603.4,995.6
2003-03-01,107345,4189.2,2271.0,1603.4
2003-03-01,109997,4386.3,2133.4,1443.4
2003-03-01,60378,2474.2,1032.6,651.2
2003-03-01,29389,1176.6,585.2,351.0
2003-03-01,213507,9036.2,2999.8,1749.6
2003-03-01,130862,5700.0,1454.0,778.2
2003-03-01,175932,7461.4,2549.0,1299.6
2003-03-01,55936,2438.5,582.0,363.6
2003-03-01,62134,2571.0,914.0,714.8
2003-03-01,120861,5165.0,1565.2,914.2
2003-03-01,54810,2252.1,991.2,511.8
2003-03-01,56674,2202.0,1279.4,807.2
2003-03-01,25819,949.3,683.6,493.0
2003-03-01,41017,1572.0,950.8,650.4
2003-03-01,32745,1196.1,881.2,644.0
2003-03-01,26935,974.8,769.0,524.0
2003-03-01,40162,1608.1,771.4,507.0
2003-03-01,33736,1414.1,513.2,294.8
2003-03-01,20806,804.0,497.0,287.4
2003-03-01,87293,3606.8,1405.2,905.0
2003-03-01,55346,2632.0,13.8,1.2
2003-03-01,21001,999.0,4.2,0.0
2003-03-01,7350,349.8,0.8,0.0
2003-03-01,11312,538.6,0.2,0.0
2003-03-01,10456,497.6,1.2,0.0
2003-03-01,2797,132.9,1.2,0.0
2003-03-01,3384,160.6,2.2,0.0
2003-03-01,4782,227.6,0.6,0.0
2003-03-01,4072,193.7,1.0,0.0
2003-03-01,13239,629.6,3.6,0.0
2003-03-01,24806,1180.3,3.8,0.0
2003-03-01,79441,3114.8,1816.0,990.2
2003-03-01,34884,1401.2,670.8,420.8
2003-03-01,30650,1293.0,436.4,263.2
2003-03-01,47702,1903.9,959.6,584.4
2003-03-01,57232,2209.4,1298.2,868.8
2003-03-01,31018,1220.4,648.8,429.2
2003-03-01,31842,1232.0,713.0,480.8
2003-03-01,34741,1337.2,803.2,528.6
2003-03-01,16556,657.4,338.6,211.6
2003-03-01,29651,1153.4,631.2,454.8
2003-03-01,20214,801.4,377.6,299.2
2003-03-01,36871,1510.1,621.6,410.0
2003-03-01,36883,1586.9,445.6,266.0
2003-03-01,51445,2019.4,1104.4,703.2
2003-03-01,16143,632.5,329.2,243.0
2003-03-01,21156,829.3,457.2,291.0
2003-03-01,29509,1115.2,776.8,441.2
2003-03-01,28470,1091.8,691.4,417.0
2003-03-01,26565,1021.6,609.4,412.8
2003-03-01,17367,671.4,413.6,240.0
2003-03-01,33980,1338.3,662.6,512.6
2003-03-01,18211,696.1,421.6,297.0
2003-03-01,44730,1756.8,936.4,631.0
2003-03-01,97426,3778.5,2270.0,1345.4
2003-03-01,41807,1574.1,1049.6,700.4
2003-03-01,26897,1076.5,541.6,316.6
2003-03-01,33483,1340.9,675.0,389.8
2003-03-01,82505,3218.0,1855.8,1129.6
2003-03-01,50636,2011.4,1068.2,611.2
2003-03-01,50286,2022.9,971.4,589.6
2003-03-01,56492,2273.4,1124.8,625.2
2003-03-01,43333,1768.8,833.8,403.8
2003-03-01,53449,2113.2,1148.2,666.2
2003-03-01,64704,2592.9,1326.6,724.2
2003-03-01,58934,2449.7,955.8,542.2
2003-03-01,110647,4385.1,2411.2,1300.6
2003-03-01,82704,3423.0,1414.2,749.8
2003-03-01,59253,2353.6,1248.0,717.4
2003-03-01,96765,4016.9,1689.0,793.0
2003-03-01,124408,5584.5,1049.6,377.0
2003-03-01,197073,7922.7,3338.6,2800.8
2003-03-01,123077,5229.0,1721.4,932.0
2003-03-01,68889,2821.3,1199.8,728.6
2003-03-01,75816,3155.0,1223.4,688.8
2003-03-01,55713,2306.5,938.0,517.4
2003-03-01,34247,1356.5,682.6,469.6
2003-03-01,57232,2405.4,871.2,472.6
2003-03-01,151569,6896.1,885.4,464.6
2003-03-01,158259,7097.0,1083.4,760.8
2003-03-01,70021,3188.6,371.6,240.4
2003-03-01,62013,2611.1,991.2,444.6
2003-03-01,162925,6738.2,2862.8,1421.8
2003-03-01,205194,8046.8,4335.0,2907.2
2003-03-01,333879,14665.1,3036.8,2145.6
2003-04-01,151365,5701.6,3861.0,2621.3
2003-04-01,38246,1423.5,1018.0,714.3
2003-04-01,110368,4130.7,2836.5,2036.8
